,Keyword,Chi-Square,P-Value,Association,OddsRatio
20113,any residual,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20114,at gnmi on,0.25806906520474543,0.6114498469605114,Not Significant,0.5623188405797102
20115,she consult,0.0,1.0,Not Significant,inf
20116,that he will,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20117,a parathyroid tumor,0.0,1.0,Not Significant,inf
20118,no lasting relief,0.0,1.0,Not Significant,inf
20119,physical examination her,0.0,1.0,Not Significant,1.079136690647482
20120,has symptoms consistent,0.0,1.0,Not Significant,inf
20121,concerns about becoming,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20122,plantar aspect,0.7160326337107611,0.39744836874090006,Not Significant,0.23404255319148937
20123,thigh pain which,0.0,1.0,Not Significant,0.7163120567375887
20124,lifting weights which,0.0,1.0,Not Significant,inf
20125,performed january 19,0.0,1.0,Not Significant,inf
20126,as her,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20127,i degenerative,0.0,1.0,Not Significant,inf
20128,conservative therapies,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
20129,care were not,0.0,1.0,Not Significant,inf
20130,3 cardiac stents,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20131,l5 root,0.0,1.0,Not Significant,inf
20132,be some disc,0.0,1.0,Not Significant,inf
20133,left achilles,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
20134,with the pain,0.0,1.0,Not Significant,inf
20135,right l4 radicular,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20136,takes for pain,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20137,lower extremity,0.0,1.0,Not Significant,1.005925925925926
20138,root flossing exercises,0.0,1.0,Not Significant,inf
20139,and continuing impact,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20140,a physiatrist who,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20141,symptoms increased,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20142,somewhere in burlington,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20143,were worsening,0.23403653161881685,0.6285468203166699,Not Significant,inf
20144,on his,0.011561100551792217,0.9143744300948368,Not Significant,0.8959349593495934
20145,resort to,0.23403653161881685,0.6285468203166699,Not Significant,inf
20146,performed march 10,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20147,therapy did,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20148,spinal mobilization,0.0,1.0,Not Significant,1.079136690647482
20149,diabetes and essential,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
20150,bending and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20151,mri on october,0.0,1.0,Not Significant,inf
20152,examination or imaging,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20153,require a spine,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
20154,his rehab,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20155,retention or,0.7888576816579786,0.37444576110523364,Not Significant,inf
20156,inversion table,0.23403653161881685,0.6285468203166699,Not Significant,inf
20157,has seasonal,0.0,1.0,Not Significant,0.7163120567375887
20158,had several lower,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20159,the significant functional,0.23403653161881685,0.6285468203166699,Not Significant,inf
20160,t12 compression,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20161,level is high,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20162,helpful and injections,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20163,surgical opinion with,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20164,the images the,0.0,1.0,Not Significant,1.4428571428571428
20165,not provided,0.6908819313419929,0.40586456509552804,Not Significant,0.35
20166,only revealed,0.0,1.0,Not Significant,inf
20167,injections provide,0.23403653161881685,0.6285468203166699,Not Significant,inf
20168,is complete and,0.0,1.0,Not Significant,inf
20169,right shoulder,0.0,1.0,Not Significant,1.4428571428571428
20170,and emg investigations,0.0,1.0,Not Significant,inf
20171,of left ankle,0.23403653161881685,0.6285468203166699,Not Significant,inf
20172,have encouraged him,2.2221702425506384,0.1360417075144915,Not Significant,0.34057971014492755
20173,she walks with,0.0,1.0,Not Significant,1.2043795620437956
20174,feet is diminished,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20175,10 to 20,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20176,not performing,0.0,1.0,Not Significant,0.7163120567375887
20177,back dominance of,0.7160326337107611,0.39744836874090006,Not Significant,0.23404255319148937
20178,do not awaken,0.0,1.0,Not Significant,inf
20179,dominance of pain,0.0,1.0,Not Significant,inf
20180,foraminal stenosis at,1.754983321691006,0.18525148390626678,Not Significant,0.5958188153310104
20181,further collapse,0.0,1.0,Not Significant,inf
20182,also requisitioned a,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
20183,activities due to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20184,for several years,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
20185,sitting in,0.0,1.0,Not Significant,inf
20186,he is awaiting,0.0,1.0,Not Significant,0.7163120567375887
20187,mri of cord,0.0,1.0,Not Significant,inf
20188,had cortisone,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20189,her health is,0.0,1.0,Not Significant,0.8558823529411764
20190,there is spina,0.9134525187097302,0.33920002043905473,Not Significant,0.0
20191,sought out physical,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20192,allergies and does,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20193,lumbar spine at,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20194,lack of substantive,0.0,1.0,Not Significant,1.4428571428571428
20195,contrast was requisitioned,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20196,back and right,0.6908819313419929,0.40586456509552804,Not Significant,0.35
20197,the form,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20198,abnormality at,0.0,1.0,Not Significant,inf
20199,having a cardiac,0.0,1.0,Not Significant,inf
20200,symptoms consistent,0.23403653161881685,0.6285468203166699,Not Significant,inf
20201,is risendronate,0.0,1.0,Not Significant,inf
20202,is severe inferior,0.0,1.0,Not Significant,inf
20203,scheduled for the,0.0,1.0,Not Significant,inf
20204,limbs identified today,0.0,1.0,Not Significant,inf
20205,june 17,0.23403653161881685,0.6285468203166699,Not Significant,inf
20206,was suggestive of,0.0,1.0,Not Significant,inf
20207,artifact from prior,0.0,1.0,Not Significant,inf
20208,today and these,0.0,1.0,Not Significant,1.4428571428571428
20209,medications but,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20210,the decrease in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20211,sometimes into the,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
20212,is calcified,0.0,1.0,Not Significant,inf
20213,epidural injections and,0.0,1.0,Not Significant,inf
20214,and reveals cardinal,0.7160326337107611,0.39744836874090006,Not Significant,0.23404255319148937
20215,tumor as,0.0,1.0,Not Significant,inf
20216,this will,0.0,1.0,Not Significant,inf
20217,chronicity screen,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20218,that pain and,0.0,1.0,Not Significant,inf
20219,gait with no,0.0,1.0,Not Significant,inf
20220,there a,0.34373587225924496,0.5576807025498692,Not Significant,1.225531914893617
20221,does attended a,0.0,1.0,Not Significant,inf
20222,of burning pain,0.0,1.0,Not Significant,inf
20223,has requested a,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20224,for diagnostic,0.0,1.0,Not Significant,inf
20225,neurogical work up,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20226,are some residual,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20227,a mechanic and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20228,tried laser therapy,0.0,1.0,Not Significant,inf
20229,up is,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20230,pain and this,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20231,developed right,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20232,and given,0.7160326337107611,0.39744836874090006,Not Significant,0.23404255319148937
20233,in light,0.0,1.0,Not Significant,inf
20234,presentation is suggestive,0.0,1.0,Not Significant,inf
20235,pain which is,0.23403653161881685,0.6285468203166699,Not Significant,inf
20236,intraarticular injection,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20237,neurogenic claudication as,0.0,1.0,Not Significant,inf
20238,but plain,0.0,1.0,Not Significant,0.7163120567375887
20239,and i query,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20240,sooner rather,0.0,1.0,Not Significant,inf
20241,symptoms but,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20242,upper or,0.0,1.0,Not Significant,inf
20243,awaiting an orthopedic,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20244,and 75 mg,0.0,1.0,Not Significant,inf
20245,are nerve,0.23403653161881685,0.6285468203166699,Not Significant,inf
20246,appear worse on,0.0,1.0,Not Significant,inf
20247,intermittently and has,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20248,examination revealed normal,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20249,taking hydromorphone,0.9134525187097302,0.33920002043905473,Not Significant,0.0
20250,therapy and,0.011561100551792217,0.9143744300948368,Not Significant,0.8959349593495934
20251,right lumbar scoliosis,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20252,sometimes experiences,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20253,he has experienced,0.19902654114477547,0.6555077439181216,Not Significant,0.5287769784172662
20254,with home,0.0,1.0,Not Significant,0.7163120567375887
20255,to find,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20256,good other,0.0,1.0,Not Significant,0.7163120567375887
20257,little affect,0.0,1.0,Not Significant,inf
20258,exiting l5,0.0,1.0,Not Significant,inf
20259,flare up about,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20260,traversing left s1,0.0,1.0,Not Significant,inf
20261,history of dyslipidemia,0.0,1.0,Not Significant,inf
20262,notwithstanding that he,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20263,of right l4,0.0,1.0,Not Significant,1.4428571428571428
20264,in that she,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20265,over rib,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20266,has mechanical,0.0,1.0,Not Significant,1.005925925925926
20267,smith clinical,0.0,1.0,Not Significant,inf
20268,awaken him,0.0,1.0,Not Significant,0.7142857142857143
20269,impeding his,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20270,aggravated lower,0.0,1.0,Not Significant,inf
20271,duration and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20272,or arthralgia,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20273,and facet,0.0,1.0,Not Significant,1.079136690647482
20274,and light,1.4353643100432663,0.23089097141425874,Not Significant,inf
20275,but pain remains,0.0,1.0,Not Significant,inf
20276,a histoyr of,0.0,1.0,Not Significant,inf
20277,the left flexor,0.23403653161881685,0.6285468203166699,Not Significant,inf
20278,10 years and,0.0,1.0,Not Significant,inf
20279,he relates limited,1.4353643100432663,0.23089097141425874,Not Significant,inf
20280,but experienced an,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20281,of days,0.0,1.0,Not Significant,inf
20282,police officer,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20283,consultation on april,0.0,1.0,Not Significant,inf
20284,care as,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20285,is recovering from,0.0,1.0,Not Significant,0.7163120567375887
20286,sitting for about,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20287,severe lateral,0.0,1.0,Not Significant,inf
20288,revealed only,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20289,clinic today and,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
20290,felt it may,0.9134525187097302,0.33920002043905473,Not Significant,0.0
20291,is gabapentin,0.0,1.0,Not Significant,1.4428571428571428
20292,previously swimming,0.0,1.0,Not Significant,inf
20293,diminished diminished internal,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20294,physician to refer,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20295,smith denies,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20296,sluggish right,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20297,point in,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
20298,symptoms are relieved,0.0,1.0,Not Significant,inf
20299,care or,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20300,numb and tingling,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20301,was 8 to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20302,will be following,0.0,1.0,Not Significant,1.2043795620437956
20303,are not helpful,0.0,1.0,Not Significant,inf
20304,shorter wait,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
20305,is my opinion,0.0,1.0,Not Significant,inf
20306,the ongoing and,0.47208727258935074,0.4920284895565634,Not Significant,1.9701492537313432
20307,history includes insulin,0.0,1.0,Not Significant,inf
20308,kindly agreed,0.0,1.0,Not Significant,0.7163120567375887
20309,significant difficulty completing,0.0,1.0,Not Significant,inf
20310,he fell in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20311,will require,0.0,1.0,Not Significant,1.4428571428571428
20312,requested a,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20313,are some,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
20314,may not be,3.4905976709932793,0.06171829888367921,Not Significant,0.0
20315,unable to get,0.0,1.0,Not Significant,inf
20316,be established,0.0,1.0,Not Significant,inf
20317,continue using,0.0,1.0,Not Significant,inf
20318,arthroscopes of,0.0,1.0,Not Significant,inf
20319,as lancinating pain,0.0,1.0,Not Significant,inf
20320,blocks to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20321,75 mg qhs,0.0,1.0,Not Significant,inf
20322,to his work,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20323,a fall,0.37864633798136105,0.538328585103222,Not Significant,2.2058823529411766
20324,october 11,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20325,as right,0.0,1.0,Not Significant,1.079136690647482
20326,of longstanding lower,0.027730329365850532,0.8677443925184667,Not Significant,0.0
20327,or bladder dysfunction,0.0,1.0,Not Significant,0.7163120567375887
20328,in a wheelchair,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
20329,nerve stretch test,0.0,1.0,Not Significant,0.7163120567375887
20330,which is graded,0.0,1.0,Not Significant,inf
