,Keyword,Chi-Square,P-Value,Association
36993,impeded due to,0.027730329365850532,0.8677443925184667,Not Significant
36994,symptoms this is,0.0,1.0,Not Significant
36995,internal rotation pain,0.0,1.0,Not Significant
36996,ankles she,0.0,1.0,Not Significant
36997,than left leg,0.7160326337107611,0.39744836874090006,Not Significant
36998,possible scar,0.027730329365850532,0.8677443925184667,Not Significant
36999,the exiting,0.0,1.0,Not Significant
37000,day the lumbar,0.0,1.0,Not Significant
37001,slump and supine,0.027730329365850532,0.8677443925184667,Not Significant
37002,allergies smith does,0.0,1.0,Not Significant
37003,is unrestricted smith,0.0,1.0,Not Significant
37004,worsening left s1,0.0,1.0,Not Significant
37005,smoking cessation is,0.027730329365850532,0.8677443925184667,Not Significant
37006,mri performed july,0.0,1.0,Not Significant
37007,only provided her,0.0,1.0,Not Significant
37008,gabapentin or pregabalin,0.027730329365850532,0.8677443925184667,Not Significant
37009,medication including,0.0,1.0,Not Significant
37010,and can continue,0.23403653161881685,0.6285468203166699,Not Significant
37011,bifida for which,0.0,1.0,Not Significant
37012,as to her,0.027730329365850532,0.8677443925184667,Not Significant
37013,experience right leg,0.0,1.0,Not Significant
37014,the disc is,0.0,1.0,Not Significant
37015,pain clinic medications,0.0,1.0,Not Significant
37016,sensation over,0.9134525187097302,0.3392000204390548,Not Significant
37017,certain if this,0.0,1.0,Not Significant
37018,perform them there,0.0,1.0,Not Significant
37019,appeared disproportionate,0.027730329365850532,0.8677443925184667,Not Significant
37020,and continues to,0.0,1.0,Not Significant
37021,which is sedentary,0.027730329365850532,0.8677443925184667,Not Significant
37022,or gabapentin an,0.0,1.0,Not Significant
37023,surgery sitting,0.0,1.0,Not Significant
37024,perform stretching exercises,0.0,1.0,Not Significant
37025,pain and also,0.0,1.0,Not Significant
37026,however is neck,0.0,1.0,Not Significant
37027,performing exercises her,0.0,1.0,Not Significant
37028,stability exercises,0.027730329365850532,0.8677443925184667,Not Significant
37029,she does attended,0.0,1.0,Not Significant
37030,changes to bowel,0.0,1.0,Not Significant
37031,mri where,0.027730329365850532,0.8677443925184667,Not Significant
37032,aggravated lower,0.0,1.0,Not Significant
37033,conservative therapy given,0.0,1.0,Not Significant
37034,maneuver has,0.0,1.0,Not Significant
37035,to moderate right,0.0,1.0,Not Significant
37036,swimming she has,0.0,1.0,Not Significant
37037,of leg worse,0.0,1.0,Not Significant
37038,195 pounds there,0.0,1.0,Not Significant
37039,he was cut,0.0,1.0,Not Significant
37040,who has,0.0,1.0,Not Significant
37041,him partially,0.027730329365850532,0.8677443925184667,Not Significant
37042,is unremarkable there,0.0,1.0,Not Significant
37043,walking myotomes dermatomes,0.0,1.0,Not Significant
37044,power l5,0.027730329365850532,0.8677443925184667,Not Significant
37045,revealed some,0.027730329365850532,0.8677443925184667,Not Significant
37046,bilateral knee pain,0.0,1.0,Not Significant
37047,response to,1.595078934525769,0.20660199400232318,Not Significant
37048,pain being 90,0.0,1.0,Not Significant
37049,reports of intermittent,0.0,1.0,Not Significant
37050,and b12,0.027730329365850532,0.8677443925184667,Not Significant
37051,had cortisone injections,0.027730329365850532,0.8677443925184667,Not Significant
37052,but now her,0.027730329365850532,0.8677443925184667,Not Significant
37053,healthy smith,0.0,1.0,Not Significant
37054,important findings,0.027730329365850532,0.8677443925184667,Not Significant
37055,manual therapy on,0.0,1.0,Not Significant
37056,smith seated,0.0,1.0,Not Significant
37057,fluoxetine ducosate topiramate,0.0,1.0,Not Significant
37058,and bicycles about,0.0,1.0,Not Significant
37059,using walking,0.0,1.0,Not Significant
37060,therapy had,0.027730329365850532,0.8677443925184667,Not Significant
37061,helped very,0.0,1.0,Not Significant
37062,i query whether,0.19902654114477547,0.6555077439181216,Not Significant
37063,surgical outcomes are,0.0,1.0,Not Significant
37064,since the initial,0.0,1.0,Not Significant
37065,the left s1,3.0792216344826127,0.07929846776435281,Not Significant
37066,gabapentin may offer,0.0,1.0,Not Significant
37067,this mri and,0.027730329365850532,0.8677443925184667,Not Significant
37068,preparation for the,0.0,1.0,Not Significant
37069,performed february 13,0.027730329365850532,0.8677443925184667,Not Significant
37070,the left given,0.0,1.0,Not Significant
37071,sign is positive,0.0,1.0,Not Significant
37072,evaluation should she,0.0,1.0,Not Significant
37073,referral i have,0.0,1.0,Not Significant
37074,about 3 years,0.08388136974151478,0.7721048177986278,Not Significant
37075,sensation into,0.027730329365850532,0.8677443925184667,Not Significant
37076,myelopathy she is,0.0,1.0,Not Significant
37077,limb there is,0.0,1.0,Not Significant
37078,limited with,0.2923199051557688,0.5887377016920815,Not Significant
37079,and neurologist,0.027730329365850532,0.8677443925184667,Not Significant
37080,suggest of left,0.027730329365850532,0.8677443925184667,Not Significant
37081,transitioning from,0.027730329365850532,0.8677443925184667,Not Significant
37082,bilaterally power l2,0.0,1.0,Not Significant
37083,findings are left,0.0,1.0,Not Significant
37084,does report,0.0,1.0,Not Significant
37085,include tylenol 600,0.0,1.0,Not Significant
37086,see his,0.027730329365850532,0.8677443925184667,Not Significant
37087,the left mri,0.0,1.0,Not Significant
37088,date xrays were,0.027730329365850532,0.8677443925184667,Not Significant
37089,root compression at,0.0,1.0,Not Significant
37090,limitations including limited,0.0,1.0,Not Significant
37091,the appointment to,0.0,1.0,Not Significant
37092,large right disc,0.0,1.0,Not Significant
37093,and history,0.0,1.0,Not Significant
37094,brantford general,0.0,1.0,Not Significant
37095,telephone smith,0.0,1.0,Not Significant
37096,pain i am,0.0,1.0,Not Significant
37097,the flanks she,0.0,1.0,Not Significant
37098,intermittent lower back,0.0,1.0,Not Significant
37099,the interim i,0.0,1.0,Not Significant
37100,venlafaxine the,0.0,1.0,Not Significant
37101,reveals severe foraminal,0.08388136974151478,0.7721048177986278,Not Significant
37102,acupuncture and found,0.0,1.0,Not Significant
37103,and 4 mm,0.0,1.0,Not Significant
37104,canal stenosis from,0.0,1.0,Not Significant
37105,type of,0.0,1.0,Not Significant
37106,had prior episodic,0.027730329365850532,0.8677443925184667,Not Significant
37107,her right knee,0.0,1.0,Not Significant
37108,typical for,0.7888576816579786,0.37444576110523364,Not Significant
37109,noticeable limp he,0.0,1.0,Not Significant
37110,her feet with,0.0,1.0,Not Significant
37111,present for years,0.0,1.0,Not Significant
37112,considered the lumbar,0.0,1.0,Not Significant
37113,xtra strength 2,0.0,1.0,Not Significant
37114,and 75,0.0,1.0,Not Significant
37115,long periods,0.0,1.0,Not Significant
37116,a block,0.0,1.0,Not Significant
37117,performed september 19,0.0,1.0,Not Significant
37118,helped but not,0.0,1.0,Not Significant
37119,half ago,0.027730329365850532,0.8677443925184667,Not Significant
37120,the right achilles,0.012884468659748462,0.9096264150998227,Not Significant
37121,spaces ae not,0.0,1.0,Not Significant
37122,includes smith disease,0.0,1.0,Not Significant
37123,the care,0.0,1.0,Not Significant
37124,smith has very,0.0,1.0,Not Significant
37125,walking tolerance with,0.0,1.0,Not Significant
37126,despite conservative physical,0.0,1.0,Not Significant
37127,for epidural injection,1.4319328477237132,0.23144925558950677,Not Significant
37128,weighs 245 pounds,0.027730329365850532,0.8677443925184667,Not Significant
37129,herniation this affects,0.0,1.0,Not Significant
37130,14 she,0.0,1.0,Not Significant
37131,surgery smith is,0.0,1.0,Not Significant
37132,of treatment with,0.0,1.0,Not Significant
37133,functioning is affected,0.027730329365850532,0.8677443925184667,Not Significant
37134,her similar relief,0.027730329365850532,0.8677443925184667,Not Significant
37135,reduced in the,0.0,1.0,Not Significant
37136,appendectomy and,0.23403653161881685,0.6285468203166699,Not Significant
37137,combination of,1.817376492311852,0.17762587766012222,Not Significant
37138,on april 29,0.0,1.0,Not Significant
37139,hyper reflexic,0.23403653161881685,0.6285468203166699,Not Significant
37140,activities and exercises,0.027730329365850532,0.8677443925184667,Not Significant
37141,nevertheless very reasonable,0.0,1.0,Not Significant
37142,persist then,0.0,1.0,Not Significant
37143,complete and i,0.0,1.0,Not Significant
37144,helped she,0.0,1.0,Not Significant
37145,extremity pain travelled,0.0,1.0,Not Significant
37146,knee program,0.08388136974151478,0.7721048177986278,Not Significant
37147,rabeprazole aspirin and,0.0,1.0,Not Significant
37148,power of resisted,0.0,1.0,Not Significant
37149,medical and health,0.027730329365850532,0.8677443925184667,Not Significant
37150,mg qhs,0.19838170973216562,0.6560302663275008,Not Significant
37151,previous history of,0.027730329365850532,0.8677443925184667,Not Significant
37152,but is worsening,0.0,1.0,Not Significant
37153,was nerve,0.0,1.0,Not Significant
37154,hypertension medications include,0.0,1.0,Not Significant
37155,and midline,0.0,1.0,Not Significant
37156,some physical therapy,0.0,1.0,Not Significant
37157,was located in,0.0,1.0,Not Significant
37158,recreational activities,0.23403653161881685,0.6285468203166699,Not Significant
37159,alternative would,0.0,1.0,Not Significant
37160,result of,4.71881655175167e-05,0.9945190834096732,Not Significant
37161,extended period the,0.0,1.0,Not Significant
37162,the perineum and,0.027730329365850532,0.8677443925184667,Not Significant
37163,incorporation of,0.0,1.0,Not Significant
37164,2 prn the,0.0,1.0,Not Significant
37165,limb reflexes ae,0.027730329365850532,0.8677443925184667,Not Significant
37166,i explained to,0.027730329365850532,0.8677443925184667,Not Significant
37167,recovery appears to,0.0,1.0,Not Significant
37168,s1 nerves,0.0,1.0,Not Significant
37169,opportunity to review,0.0,1.0,Not Significant
37170,radiculopathy he may,0.0,1.0,Not Significant
37171,woman in obvious,0.0,1.0,Not Significant
37172,history reveal,0.05392052254106931,0.8163765191881716,Not Significant
37173,she would,0.0,1.0,Not Significant
37174,but i query,0.0,1.0,Not Significant
37175,a synovial cyst,0.0,1.0,Not Significant
37176,using a cane,0.19838170973216562,0.6560302663275008,Not Significant
37177,was in september,0.027730329365850532,0.8677443925184667,Not Significant
37178,improvement overall,0.0,1.0,Not Significant
37179,condition is,0.23403653161881685,0.6285468203166699,Not Significant
37180,sitting tolerance is,0.0,1.0,Not Significant
37181,neuromodulator perhaps,0.0,1.0,Not Significant
37182,is any,0.23403653161881685,0.6285468203166699,Not Significant
37183,vibration sense is,0.23403653161881685,0.6285468203166699,Not Significant
37184,last worked,0.0,1.0,Not Significant
37185,a year and,0.0,1.0,Not Significant
37186,patellar reflexes are,0.0,1.0,Not Significant
37187,at mri of,0.0,1.0,Not Significant
37188,hypertension he,0.0,1.0,Not Significant
37189,lumbar discectomy at,0.0,1.0,Not Significant
37190,fairly typical,0.0,1.0,Not Significant
37191,is more,0.0,1.0,Not Significant
37192,today does not,0.0,1.0,Not Significant
37193,be stemming from,0.0,1.0,Not Significant
37194,from the level,0.0,1.0,Not Significant
37195,doing several,0.0,1.0,Not Significant
37196,with these,0.027730329365850532,0.8677443925184667,Not Significant
37197,right lateral leg,0.0,1.0,Not Significant
37198,were reviewed with,0.0,1.0,Not Significant
37199,of hundred meters,0.0,1.0,Not Significant
37200,pantaloc her,0.0,1.0,Not Significant
37201,not provided,0.6908819313419929,0.40586456509552804,Not Significant
37202,have the leg,0.0,1.0,Not Significant
37203,medications are limited,0.0,1.0,Not Significant
37204,ongoing left lower,0.027730329365850532,0.8677443925184667,Not Significant
37205,the opportunity,0.0,1.0,Not Significant
37206,to s1 there,0.0,1.0,Not Significant
37207,be expedited i,0.0,1.0,Not Significant
37208,he is performing,0.6908819313419929,0.40586456509552804,Not Significant
37209,spine ranges,0.0,1.0,Not Significant
37210,moderate on the,0.027730329365850532,0.8677443925184667,Not Significant
37211,chondrocalcinosis in view,0.0,1.0,Not Significant
37212,lateral ankle symptoms,0.0,1.0,Not Significant
37213,a rather profound,0.0,1.0,Not Significant
37214,foraminal disc herniation,0.0,1.0,Not Significant
37215,and bradycardia,0.0,1.0,Not Significant
37216,are there is,0.0,1.0,Not Significant
37217,and eczema she,0.0,1.0,Not Significant
37218,or any,0.7556007346167581,0.3847087776782062,Not Significant
37219,which she could,0.027730329365850532,0.8677443925184667,Not Significant
37220,has predominantly,0.0,1.0,Not Significant
37221,8 years,0.08388136974151478,0.7721048177986278,Not Significant
37222,episode which resolved,0.027730329365850532,0.8677443925184667,Not Significant
37223,other has not,0.0,1.0,Not Significant
37224,and corresponding findings,0.0,1.0,Not Significant
37225,was performed december,0.0,1.0,Not Significant
37226,being a likely,0.0,1.0,Not Significant
37227,symptoms imaging,0.0,1.0,Not Significant
37228,emg for,0.027730329365850532,0.8677443925184667,Not Significant
37229,any formal physical,0.0,1.0,Not Significant
37230,sac there,0.0,1.0,Not Significant
37231,and suffered a,0.0,1.0,Not Significant
37232,raising with,0.0,1.0,Not Significant
37233,support his general,0.0,1.0,Not Significant
37234,walker she is,0.0,1.0,Not Significant
37235,worst pain is,0.0,1.0,Not Significant
37236,september 8 the,0.0,1.0,Not Significant
37237,count against,0.0,1.0,Not Significant
37238,last few,0.027730329365850532,0.8677443925184667,Not Significant
37239,the toes,0.027730329365850532,0.8677443925184667,Not Significant
37240,mg lansoprazole,0.0,1.0,Not Significant
37241,mild stenosis,0.0,1.0,Not Significant
37242,the initial intensity,0.0,1.0,Not Significant
37243,to aid in,0.027730329365850532,0.8677443925184667,Not Significant
37244,disease and,0.027730329365850532,0.8677443925184667,Not Significant
37245,foot most,0.0,1.0,Not Significant
37246,i query,0.19902654114477547,0.6555077439181216,Not Significant
37247,and standing of,0.23403653161881685,0.6285468203166699,Not Significant
37248,with home based,0.0,1.0,Not Significant
37249,and examination i,0.0,1.0,Not Significant
37250,history of breast,0.0,1.0,Not Significant
37251,experiencing right groin,0.0,1.0,Not Significant
37252,july there,0.0,1.0,Not Significant
37253,a smith,0.0,1.0,Not Significant
37254,a foot drop,0.23403653161881685,0.6285468203166699,Not Significant
37255,has had cortisone,0.0,1.0,Not Significant
37256,and at there,0.0,1.0,Not Significant
37257,the latest,0.027730329365850532,0.8677443925184667,Not Significant
37258,episodic lower back,0.027730329365850532,0.8677443925184667,Not Significant
37259,foot and there,0.0,1.0,Not Significant
37260,is power is,0.0,1.0,Not Significant
37261,modified duties but,0.0,1.0,Not Significant
37262,see him again,0.0,1.0,Not Significant
37263,using the,0.7888576816579786,0.37444576110523364,Not Significant
